,SALEDATE,PRICE
141704,2015-08-18,375000.0
141705,2014-11-19,488000.0
141706,1994-04-08,49500.0
141707,2015-06-12,390000.0
141708,1999-03-23,92000.0
141709,2001-07-05,85000.0
141710,2013-12-18,381100.0
141712,2015-12-17,392000.0
141713,2017-06-12,359000.0
141716,2014-11-18,397200.0
141717,2011-03-22,199000.0
141718,2012-03-21,307500.0
141719,2017-04-10,399900.0
141720,2001-01-04,110000.0
141721,2016-05-19,725000.0
141722,2016-07-25,615000.0
141723,2016-06-06,762500.0
141724,2016-08-26,499000.0
141725,2016-07-22,582500.0
141727,2017-03-02,675000.0
141728,2017-04-03,630000.0
141729,2017-03-06,675000.0
141730,2017-09-12,295650.0
141731,2017-08-11,295650.0
141732,2018-06-01,310000.0
141733,2017-09-15,311000.0
141734,2016-09-19,395000.0
141735,2016-09-27,356900.0
141736,2016-09-19,399999.0
141737,2016-10-28,374899.0
141739,2012-12-20,199999.0
141740,2012-11-05,195000.0
141741,2018-03-01,355000.0
141743,2014-03-19,235000.0
141748,2014-01-13,160000.0
141749,2017-12-07,300000.0
141750,2004-12-10,205000.0
141756,2015-04-08,225000.0
141758,2007-10-04,199000.0
141759,2017-12-27,269000.0
141760,2014-06-27,10000.0
141761,2015-09-21,179900.0
141762,2017-11-02,259900.0
141763,2014-06-27,10000.0
141764,2013-10-10,190000.0
141765,2006-09-21,201900.0
141766,2011-09-16,102000.0
141768,2004-01-07,122295.0
141770,2014-06-23,332700.0
141771,2012-01-03,100000.0
141773,2005-05-16,302700.0
141775,2005-06-06,280000.0
141776,2007-02-16,253000.0
141777,2007-05-01,265000.0
141778,2007-12-19,266000.0
141779,2004-01-12,151900.0
141780,2015-10-02,291000.0
141781,2014-07-08,315000.0
141782,2005-05-26,215000.0
141783,2005-07-01,283000.0
141784,2013-04-12,166359.0
141785,2013-08-07,215000.0
141786,2006-05-31,320000.0
141787,2018-02-06,265000.0
141788,2007-12-21,240000.0
141790,2005-12-30,263000.0
141791,2004-10-18,259900.0
141793,2012-08-06,280000.0
141796,2005-11-29,349900.0
141798,2016-06-01,532000.0
141799,2007-10-05,398000.0
141800,2016-05-17,680000.0
141801,2016-03-28,651531.0
141802,2016-08-17,650000.0
141803,2016-11-14,795000.0
141804,2007-11-02,339000.0
141805,2011-09-08,390000.0
141806,2007-09-28,335000.0
141807,2007-09-21,359900.0
141808,2007-09-18,624900.0
141809,2012-02-21,533000.0
141810,2016-08-03,385000.0
141811,2015-11-24,549000.0
141812,2015-06-25,590000.0
141813,2017-01-06,303500.0
141815,2017-10-19,520000.0
141816,2013-03-01,480000.0
141817,2013-02-25,470000.0
141818,2017-10-25,322000.0
141819,2016-09-21,315000.0
141820,2009-11-30,248500.0
141821,2009-06-08,370000.0
141822,2014-01-06,295000.0
141823,2013-12-20,337000.0
141824,2013-11-18,311500.0
141825,2013-11-15,339300.0
141830,2004-05-12,150000.0
141831,2017-06-09,200000.0
141832,2003-12-19,145000.0
141833,2014-02-28,179683.0
141834,2003-03-03,125000.0
141835,2018-05-15,394000.0
141836,2008-08-04,237500.0
141837,2009-06-18,257400.0
141838,2007-08-28,200000.0
141839,2007-05-17,359900.0
141840,2016-09-23,397500.0
141841,2017-05-18,366000.0
141842,2007-09-17,305000.0
141843,2016-02-16,275000.0
141844,2018-04-26,460000.0
141845,2007-06-18,364000.0
141846,2007-09-17,350000.0
141847,2015-08-31,456000.0
141848,2011-06-22,305000.0
141849,2012-01-19,322873.0
141850,2011-07-15,324750.0
141851,2011-09-30,280000.0
141852,2015-05-15,446500.0
141853,2012-03-22,319000.0
141854,2015-02-04,445000.0
141855,2012-04-23,329000.0
141856,2016-03-21,525000.0
141857,2015-12-21,550000.0
141858,2016-05-11,595000.0
141859,2015-10-01,553000.0
141860,2010-02-04,260000.0
141861,2015-10-22,675000.0
141862,2015-11-09,715000.0
141864,2007-06-26,325000.0
141865,2017-09-25,511000.0
141867,2005-07-14,385000.0
141868,2005-09-07,305000.0
141869,2006-09-25,465000.0
141870,2017-10-30,327100.0
141872,2011-12-06,260000.0
141873,2009-01-22,249000.0
141874,2012-04-10,142000.0
141875,2005-09-07,490000.0
141880,2016-10-24,659000.0
141881,2016-09-26,530000.0
141882,2016-10-28,541000.0
141883,2017-12-18,383000.0
141884,2015-06-04,280000.0
141885,2007-04-11,240000.0
141886,2007-04-05,299900.0
141887,2008-09-19,200000.0
141888,2014-04-02,248350.0
141889,2007-12-31,235000.0
141890,2013-05-09,174998.0
141891,2007-12-31,235000.0
141892,2014-07-29,189000.0
141893,2016-08-31,391500.0
141894,2016-08-19,315500.0
141896,2016-09-13,510000.0
141897,2016-07-11,600000.0
141899,2011-12-23,186000.0
141900,2012-06-08,188000.0
141901,2012-10-04,181000.0
141902,2018-01-10,283000.0
141903,2012-03-05,168000.0
141904,2017-09-21,284500.0
141905,2016-07-20,262000.0
141907,2008-03-20,3152740.0
141908,2008-12-30,325800.0
141909,2009-03-30,351975.0
141910,2016-11-22,440000.0
141911,2014-04-03,576000.0
141912,2010-11-15,430000.0
141913,2008-01-02,640520.0
141914,2014-09-15,375000.0
141915,2008-05-01,530000.0
141916,2018-04-25,587750.0
141917,2008-03-21,304950.0
141918,2007-08-06,104375.0
141919,2007-08-08,213600.0
141920,2017-12-05,569000.0
141922,2007-08-29,262200.0
141923,2007-11-07,127000.0
141924,2018-05-03,569000.0
141925,2007-10-11,252500.0
141926,2007-08-22,465000.0
141927,2018-03-22,620000.0
141928,2011-03-08,20000.0
141929,2009-03-03,307000.0
141930,2010-03-18,548000.0
141931,2017-12-27,456500.0
141932,2008-11-17,585000.0
141933,2017-06-20,390000.0
141934,2010-03-18,517500.0
141935,2016-11-10,550000.0
141936,2008-04-09,307400.0
141938,2005-07-19,352000.0
141939,2010-06-03,375000.0
141941,2002-06-26,129900.0
141942,2015-04-29,205000.0
141943,2016-10-31,335000.0
141944,2002-07-05,180900.0
141945,2002-06-10,60900.0
141946,2015-01-13,197000.0
141947,2015-06-04,429000.0
141948,2017-09-05,335000.0
141949,2006-12-11,350000.0
141951,2013-12-18,375000.0
141953,2015-12-04,325000.0
141954,2002-05-23,185900.0
141955,2013-11-19,465000.0
141956,2014-01-17,329000.0
141957,2005-06-06,317000.0
141958,2015-04-29,450000.0
141959,2014-08-29,322500.0
141960,2002-06-20,138900.0
141961,2010-03-03,175100.0
141962,2018-06-27,339000.0
141963,2005-10-27,395000.0
141964,2002-12-16,115000.0
141966,2013-11-04,349000.0
141967,2017-01-31,327000.0
141968,2015-11-16,348752.0
141969,2016-04-25,420000.0
141970,2016-01-14,470500.0
141971,2002-05-08,138900.0
141972,2018-04-09,349900.0
141973,2005-12-27,373000.0
141974,2014-12-18,416000.0
141975,2014-04-11,330000.0
141976,2002-12-06,179900.0
141977,2014-08-26,440000.0
141978,2015-01-23,335000.0
141979,2014-09-18,310000.0
141980,2002-05-02,76900.0
141982,2017-06-30,451000.0
141983,2007-07-12,171000.0
141984,2006-06-29,195000.0
141985,2005-05-11,405000.0
141987,2011-11-22,390000.0
141988,2002-05-21,215900.0
141989,2002-05-02,210900.0
141990,2012-09-06,295000.0
141991,2016-05-05,343000.0
141992,2011-07-12,370000.0
141994,2014-08-05,580000.0
141995,2017-05-12,520000.0
141996,2015-05-01,699900.0
141997,2012-06-18,360000.0
141998,2015-08-04,412000.0
141999,2015-04-06,655000.0
142000,2017-04-06,685000.0
142001,2017-04-11,580000.0
142002,2017-03-13,650000.0
142003,2017-02-06,310000.0
142004,2017-01-23,349900.0
142005,2016-09-21,621900.0
142006,2018-05-10,706000.0
142007,2016-12-07,690000.0
142008,2017-01-03,709900.0
142009,2015-07-07,740000.0
142011,2015-05-08,407000.0
142012,2012-08-29,337000.0
142013,2016-10-11,439000.0
142014,2012-07-25,306900.0
142015,2018-01-05,368000.0
142016,2012-06-11,234900.0
142017,2012-06-29,349400.0
142018,2012-06-01,328900.0
142019,2012-06-13,299900.0
142020,2012-06-11,327900.0
142021,2012-06-06,354500.0
142022,2015-04-09,476000.0
142023,2012-06-25,337000.0
142024,2012-06-18,317900.0
142025,2012-06-06,329900.0
142026,2012-08-14,362500.0
142027,2014-12-08,416000.0
142028,2012-10-04,355900.0
142029,2012-09-26,325000.0
142030,2018-05-23,468000.0
142031,2012-10-22,383699.0
142032,2017-06-08,423875.0
142033,2018-06-19,425201.0
142034,2017-10-04,424000.0
142035,2013-04-25,326000.0
142036,2009-05-20,245000.0
142037,2015-07-23,385000.0
142038,2014-07-10,356000.0
142039,2015-07-17,445000.0
142040,2017-12-22,450000.0
142041,2010-04-15,309900.0
142042,2014-01-03,350000.0
142043,2013-09-30,377500.0
142044,2015-04-20,406000.0
142045,2010-05-27,379900.0
142046,2013-02-26,455000.0
142047,2017-11-17,349000.0
142048,2010-05-24,307000.0
142049,2016-06-23,390000.0
142050,2016-06-29,442500.0
142053,2017-01-05,549900.0
142054,2015-06-23,495000.0
142055,2013-11-21,550000.0
142056,2008-03-25,243400.0
142057,2017-04-06,427100.0
142058,2008-05-08,302300.0
142059,2017-07-21,495000.0
142060,2012-08-01,399999.0
142061,2009-09-21,382000.0
142062,2013-01-07,435000.0
142063,2012-07-18,247000.0
142064,2007-11-21,429900.0
142066,2016-04-22,335000.0
142067,2009-11-05,211500.0
142068,2010-05-13,293500.0
142069,2009-03-03,352000.0
142070,2009-04-28,348000.0
142072,2008-08-20,440835.0
142073,2009-08-27,365000.0
142074,2014-10-17,480000.0
142076,2017-04-12,465000.0
142077,2018-05-29,715000.0
142078,2005-04-06,430000.0
142079,2009-09-01,415000.0
142080,2017-06-28,636425.0
142084,2014-07-10,629000.0
142085,2014-07-31,745000.0
142086,2016-09-16,670000.0
142087,2015-09-02,780000.0
142088,2017-01-05,625000.0
142089,2016-09-21,735000.0
142090,2016-10-26,689000.0
142091,2016-11-22,800000.0
142092,2017-04-26,630000.0
142093,2017-05-08,757000.0
142095,2017-04-26,757000.0
142096,2007-11-23,389000.0
142097,2008-02-08,436500.0
142098,2012-05-24,485000.0
142099,2014-07-22,600000.0
142100,2012-09-13,455000.0
142101,2012-06-26,505000.0
142102,2014-03-05,540000.0
142103,2014-03-28,655000.0
142104,2014-01-31,550000.0
142105,2014-01-29,680000.0
142106,2003-12-19,209500.0
142107,2009-07-08,230400.0
142108,2015-05-05,375000.0
142109,2004-01-22,189432.0
142110,2015-06-30,450000.0
142111,2016-10-20,340000.0
142113,2016-03-30,430000.0
142115,2003-12-17,325574.0
142116,2003-12-19,195761.0
142117,2004-05-04,253732.0
142118,2015-02-02,380500.0
142119,2015-12-11,330000.0
142120,2012-11-19,415000.0
142121,2009-10-30,195000.0
142122,2004-04-23,260127.0
142123,2016-04-08,402500.0
142124,2013-05-16,280000.0
142125,2013-06-10,454500.0
142126,2013-05-08,460000.0
142127,2006-12-19,433000.0
142128,2015-12-18,628000.0
142129,2016-12-15,213000.0
142131,2016-08-19,672500.0
142132,2016-08-15,749000.0
142133,2018-03-07,749000.0
142134,2018-03-12,769900.0
142135,2016-08-12,495000.0
142136,2006-03-23,499000.0
142137,2014-10-27,539000.0
142138,2014-12-29,521000.0
142139,2016-07-05,609900.0
142140,2016-01-20,730000.0
142141,2016-06-06,380000.0
142142,2007-07-23,479900.0
142143,2008-07-01,365750.0
142144,2018-05-30,527954.0
142145,2018-05-01,658000.0
142146,2018-03-30,490000.0
142147,2015-06-19,320000.0
142148,2018-06-19,385000.0
142149,2007-09-06,154375.0
142150,2007-12-14,94375.0
142151,2014-09-30,565000.0
142152,2008-04-28,347975.0
142155,2008-01-02,302000.0
142156,2008-07-17,231800.0
142157,2009-08-10,414000.0
142158,2016-10-11,555000.0
142159,2016-12-15,390000.0
142160,2015-11-03,399999.0
142161,2008-08-14,352975.0
142162,2009-04-27,500000.0
142163,2009-04-09,514000.0
142164,2008-09-05,312975.0
142165,2009-04-27,500000.0
142166,2008-08-21,530000.0
142167,2008-07-21,300000.0
142168,2007-10-31,664900.0
142169,2009-02-04,293000.0
142170,2007-08-24,619500.0
142171,2016-02-10,468750.0
142172,2008-04-03,621000.0
142173,2009-03-30,399900.0
142174,2009-07-16,570000.0
142175,2017-08-23,405000.0
142176,2011-07-05,198500.0
142177,2011-09-16,236150.0
142178,2011-09-20,233150.0
142179,2012-01-04,195900.0
142180,2012-01-03,260150.0
142181,2011-08-04,240500.0
142183,2012-03-02,236400.0
142184,2011-08-01,198500.0
142185,2012-03-02,265500.0
142186,2012-03-15,245625.0
142187,2012-05-23,329000.0
142188,2014-02-07,325000.0
142189,2015-04-09,370000.0
142190,2012-04-23,475000.0
142191,2017-06-13,857500.0
142192,2016-02-12,1060000.0
142193,2003-10-07,181545.0
142194,2017-03-03,410500.0
142195,2004-03-05,158440.0
142196,2006-02-02,306000.0
142197,2003-10-07,199005.0
142198,2003-09-04,136900.0
142199,2007-07-03,399000.0
142200,2016-10-31,385000.0
142201,2003-10-02,165700.0
142203,2011-09-23,265000.0
142204,2014-05-29,430000.0
142205,2018-05-01,399500.0
142206,2017-07-07,458000.0
142207,2007-05-17,535000.0
142209,2003-10-07,162900.0
142210,2005-02-11,270000.0
142211,2003-10-06,206635.0
142213,2003-10-06,171565.0
142214,2003-09-22,107900.0
142215,2003-09-04,236185.0
142216,2016-05-11,340000.0
142217,2017-03-17,330000.0
142218,2003-09-12,156950.0
142219,2003-08-18,166495.0
142220,2003-12-03,345250.0
142221,2015-06-24,604900.0
142222,2018-01-19,630000.0
142223,2015-06-17,624900.0
142224,2015-07-02,774900.0
142225,2016-10-12,554900.0
142226,2016-08-17,530000.0
142227,2016-12-08,570000.0
142228,2017-01-13,122800.0
142229,2016-09-26,503900.0
142230,2016-08-23,550000.0
142231,2016-07-29,599900.0
142232,2016-10-26,565000.0
142233,2016-07-01,579900.0
142234,2017-01-04,554900.0
142235,2016-09-26,590000.0
142236,2016-08-08,569900.0
142237,2016-08-08,569900.0
142238,2016-07-11,630000.0
142239,2017-02-16,539900.0
142240,2016-08-08,584900.0
142241,2016-07-19,620000.0
142242,2016-11-22,632400.0
142243,2016-08-08,602400.0
142244,2017-01-06,247000.0
142245,2016-09-06,582500.0
142246,2016-09-29,640000.0
142247,2016-07-06,655000.0
142248,2016-09-16,750000.0
142249,2018-02-26,740000.0
142250,2017-12-15,835000.0
142251,2015-08-18,465000.0
142252,2015-06-19,575000.0
142253,2015-06-03,564900.0
142254,2015-06-18,574900.0
142255,2015-10-06,620000.0
142256,2015-04-13,439000.0
142257,2017-10-10,532500.0
142258,2015-04-21,459000.0
142259,2015-04-06,482000.0
142260,2017-06-30,899900.0
142263,2018-03-15,525000.0
142265,2018-01-19,616500.0
142266,2018-02-12,633000.0
142267,2018-06-07,534900.0
142268,2018-03-09,567000.0
142269,2014-06-24,860000.0
142270,2011-06-03,720000.0
142271,2017-06-08,835000.0
142272,2017-11-07,860000.0
142277,2012-12-17,625000.0
142278,2013-01-09,715000.0
142280,2013-10-02,766000.0
142281,2014-03-19,670000.0
142282,2013-12-04,764980.0
142283,2017-01-11,485000.0
142285,2017-04-14,575000.0
142286,2017-03-30,535000.0
142287,2017-03-29,590000.0
142288,2017-01-27,590000.0
142289,2017-03-01,615000.0
142290,2017-03-23,615000.0
142291,2017-01-25,700000.0
142292,2017-01-06,700000.0
142293,2014-01-29,615000.0
142295,2016-07-29,625000.0
142296,2016-08-23,660000.0
142297,2006-06-23,592000.0
142298,2006-06-14,282000.0
142299,2008-02-07,399000.0
142303,2014-03-24,294900.0
142304,2014-12-19,329000.0
142305,2016-05-24,345000.0
142306,2016-07-12,330000.0
142307,2014-10-14,339900.0
142308,2018-03-27,420000.0
142309,2014-01-29,350000.0
142310,2014-01-07,314900.0
142311,2016-11-02,370000.0
142312,2013-12-23,329900.0
142313,2017-11-27,394000.0
142314,2014-01-07,319100.0
142315,2009-09-04,120000.0
142316,2010-11-18,93450.0
142317,2015-09-17,195000.0
142318,2017-08-18,125247.0
142319,2007-02-08,182500.0
142321,2007-07-10,225500.0
142322,2017-10-26,120000.0
142323,2014-11-07,82500.0
142325,2017-02-14,250000.0
142326,2017-01-19,209500.0
142327,2016-11-10,195000.0
142328,2016-07-25,180000.0
142329,2007-04-02,142306.0
142330,2017-12-06,183000.0
142331,2007-05-22,179500.0
142332,2017-02-24,165000.0
142334,2008-05-12,139000.0
142336,2016-06-20,234500.0
142337,2007-02-26,154894.0
142338,2018-07-12,215000.0
142339,2007-02-26,152406.0
142340,2007-05-17,249500.0
142342,2007-08-03,178500.0
142343,2007-08-20,152406.0
142344,2007-03-23,154894.0
142345,2016-11-28,232000.0
142346,2015-08-07,245000.0
142347,2016-04-01,240750.0
142348,2016-05-18,230000.0
142349,2010-08-12,169000.0
142350,2010-07-12,160000.0
142351,2016-07-25,219000.0
142352,2017-01-23,241500.0
142353,2015-09-16,169500.0
142354,2007-09-11,315000.0
142355,2008-07-01,220000.0
142356,2014-05-28,465000.0
142357,2017-03-28,565000.0
142358,2011-07-21,380000.0
142359,2010-10-25,488000.0
142360,2014-07-29,620000.0
142361,2017-12-07,774000.0
142362,2012-03-07,420000.0
142363,2017-08-03,785000.0
142364,2017-04-20,780000.0
142365,2017-05-23,881000.0
142366,2005-01-07,211500.0
142367,2016-10-28,620000.0
142368,2016-08-19,820000.0
142369,2016-11-10,641500.0
142370,2016-09-13,825000.0
142371,2018-03-02,785000.0
142372,2016-12-19,995000.0
142373,2017-02-09,745000.0
142375,2018-06-08,425000.0
142376,2017-02-02,1100000.0
142377,2017-07-26,950000.0
142378,2017-01-26,1125000.0
142379,2002-09-10,190000.0
142380,2002-09-10,190000.0
142381,2005-07-14,465018.0
142382,2015-07-22,687250.0
142383,2013-08-07,317000.0
142384,2007-06-13,220000.0
142386,2007-05-08,225000.0
142387,2014-03-10,287500.0
142388,2007-07-02,250500.0
142389,2012-09-26,373000.0
142390,2016-05-03,310000.0
142391,2017-09-11,330000.0
142392,2013-05-17,287000.0
142393,2007-12-18,242000.0
142394,2015-05-15,399999.0
142395,2007-11-20,249000.0
142396,2007-07-03,289000.0
142397,2016-04-28,340739.0
142398,2008-07-10,239000.0
142399,2008-03-25,342729.0
142400,2017-11-09,329900.0
142401,2007-06-08,299000.0
142402,2014-03-20,325000.0
142403,2013-12-13,289900.0
142404,2013-12-03,309900.0
142405,2013-12-05,309900.0
142406,2015-10-20,530900.0
142407,2015-08-21,669000.0
142408,2015-11-06,439900.0
142409,2015-08-21,420000.0
142410,2015-10-28,429000.0
142411,2015-08-21,427500.0
142412,2015-08-05,499900.0
142413,2015-12-07,649000.0
142414,2015-08-21,630000.0
142415,2018-04-25,293900.0
142416,2014-02-10,283500.0
142417,2018-06-28,313500.0
142418,2014-03-05,319900.0
142419,2014-03-20,290000.0
142420,2014-01-29,309900.0
142421,2014-03-18,315000.0
142422,2014-02-11,299900.0
142423,2014-02-25,309900.0
142424,2014-02-10,309900.0
142425,2006-07-11,310000.0
142426,2003-09-12,121560.0
142427,2011-06-03,325000.0
142428,2003-09-04,231115.0
142429,2016-02-25,755000.0
142430,2013-02-15,374900.0
142431,2012-06-14,300000.0
142432,2003-10-07,214280.0
142434,2003-08-20,168345.0
142435,2005-10-25,300000.0
142436,2011-11-16,328500.0
142437,2013-02-14,279000.0
142438,2006-02-06,331780.0
142439,2017-06-14,12780000.0
142440,2017-06-14,12780000.0
142441,2017-06-14,12780000.0
142442,2017-06-14,12780000.0
142443,2017-06-14,12780000.0
142444,2017-06-14,12780000.0
142445,2017-06-14,12780000.0
142446,2017-06-14,12780000.0
142447,2017-06-14,12780000.0
142448,2017-06-14,12780000.0
142449,2017-06-14,12780000.0
142450,2017-06-14,12780000.0
142451,2017-06-14,12780000.0
142452,2017-06-14,12780000.0
142453,2017-06-14,12780000.0
142454,2017-06-14,12780000.0
142455,2017-06-14,12780000.0
142456,2017-06-14,12780000.0
142457,2017-06-14,12780000.0
142458,2017-06-14,12780000.0
142459,2017-06-14,12780000.0
142460,2017-06-14,12780000.0
142461,2017-06-14,12780000.0
142462,2017-06-14,12780000.0
142463,2017-06-14,12780000.0
142464,2017-06-14,12780000.0
142465,2017-06-14,12780000.0
142466,2013-05-31,512000.0
142467,2013-06-12,595000.0
142468,2013-05-15,620000.0
